local_time, electricity in kW,,,,,local_time
2019-11-20 23:00:00,2258.72,,,,,2019-11-21 00:00:00
2019-11-21 00:00:00,2246.844,,,,,2019-11-21 01:00:00
2019-11-21 01:00:00,2217.692,,,,,2019-11-21 02:00:00
2019-11-21 02:00:00,2177.107,,,,,2019-11-21 03:00:00
2019-11-21 03:00:00,2133.057,,,,,2019-11-21 04:00:00
2019-11-21 04:00:00,2086.851,,,,,2019-11-21 05:00:00
2019-11-21 05:00:00,2050.919,,,,,2019-11-21 06:00:00
2019-11-21 06:00:00,2035.196,,,,,2019-11-21 07:00:00
2019-11-21 07:00:00,2028.647,,,,,2019-11-21 08:00:00
2019-11-21 08:00:00,2034.466,,,,,2019-11-21 09:00:00
2019-11-21 09:00:00,2036.049,,,,,2019-11-21 10:00:00
2019-11-21 10:00:00,2019.274,,,,,2019-11-21 11:00:00
2019-11-21 11:00:00,1972.112,,,,,2019-11-21 12:00:00
2019-11-21 12:00:00,1893.588,,,,,2019-11-21 13:00:00
2019-11-21 13:00:00,1779.786,,,,,2019-11-21 14:00:00
2019-11-21 14:00:00,1652.544,,,,,2019-11-21 15:00:00
2019-11-21 15:00:00,1576.528,,,,,2019-11-21 16:00:00
2019-11-21 16:00:00,1531.94,,,,,2019-11-21 17:00:00
2019-11-21 17:00:00,1479.558,,,,,2019-11-21 18:00:00
2019-11-21 18:00:00,1471.001,,,,,2019-11-21 19:00:00
2019-11-21 19:00:00,1516.841,,,,,2019-11-21 20:00:00
2019-11-21 20:00:00,1552.361,,,,,2019-11-21 21:00:00
2019-11-21 21:00:00,1576.182,,,,,2019-11-21 22:00:00
2019-11-21 22:00:00,1550.006,,,,,2019-11-21 23:00:00
2019-11-21 23:00:00,1508.473,,,,,2019-11-22 00:00:00
2019-11-22 00:00:00,1473.826,,,,,2019-11-22 01:00:00
2019-11-22 01:00:00,1444.431,,,,,2019-11-22 02:00:00
2019-11-22 02:00:00,1439.005,,,,,2019-11-22 03:00:00
2019-11-22 03:00:00,1427.779,,,,,2019-11-22 04:00:00
2019-11-22 04:00:00,1474.109,,,,,2019-11-22 05:00:00
2019-11-22 05:00:00,1457.461,,,,,2019-11-22 06:00:00
2019-11-22 06:00:00,1405.076,,,,,2019-11-22 07:00:00
2019-11-22 07:00:00,1370.643,,,,,2019-11-22 08:00:00
2019-11-22 08:00:00,1337.157,,,,,2019-11-22 09:00:00
2019-11-22 09:00:00,1319.361,,,,,2019-11-22 10:00:00
2019-11-22 10:00:00,1367.583,,,,,2019-11-22 11:00:00
2019-11-22 11:00:00,1419.603,,,,,2019-11-22 12:00:00
2019-11-22 12:00:00,1449.206,,,,,2019-11-22 13:00:00
2019-11-22 13:00:00,1473.822,,,,,2019-11-22 14:00:00
2019-11-22 14:00:00,1515.654,,,,,2019-11-22 15:00:00
2019-11-22 15:00:00,1610.888,,,,,2019-11-22 16:00:00
2019-11-22 16:00:00,1688.955,,,,,2019-11-22 17:00:00
2019-11-22 17:00:00,1676.909,,,,,2019-11-22 18:00:00
2019-11-22 18:00:00,1623.144,,,,,2019-11-22 19:00:00
2019-11-22 19:00:00,1582.4,,,,,2019-11-22 20:00:00
2019-11-22 20:00:00,1544.683,,,,,2019-11-22 21:00:00
2019-11-22 21:00:00,1531.92,,,,,2019-11-22 22:00:00
2019-11-22 22:00:00,1465.15,,,,,2019-11-22 23:00:00
2019-11-22 23:00:00,1402.616,,,,,2019-11-23 00:00:00
2019-11-23 00:00:00,1437.857,,,,,2019-11-23 01:00:00
2019-11-23 01:00:00,1503.213,,,,,2019-11-23 02:00:00
2019-11-23 02:00:00,1504.476,,,,,2019-11-23 03:00:00
2019-11-23 03:00:00,1538.307,,,,,2019-11-23 04:00:00
2019-11-23 04:00:00,1604.013,,,,,2019-11-23 05:00:00
2019-11-23 05:00:00,1709.73,,,,,2019-11-23 06:00:00
2019-11-23 06:00:00,1757.19,,,,,2019-11-23 07:00:00
2019-11-23 07:00:00,1775.706,,,,,2019-11-23 08:00:00
2019-11-23 08:00:00,1819.453,,,,,2019-11-23 09:00:00
2019-11-23 09:00:00,1817.358,,,,,2019-11-23 10:00:00
2019-11-23 10:00:00,1811.359,,,,,2019-11-23 11:00:00
2019-11-23 11:00:00,1794.69,,,,,2019-11-23 12:00:00
2019-11-23 12:00:00,1852.143,,,,,2019-11-23 13:00:00
2019-11-23 13:00:00,1942.816,,,,,2019-11-23 14:00:00
2019-11-23 14:00:00,1996.288,,,,,2019-11-23 15:00:00
2019-11-23 15:00:00,2024.342,,,,,2019-11-23 16:00:00
2019-11-23 16:00:00,2050.928,,,,,2019-11-23 17:00:00
2019-11-23 17:00:00,2093.758,,,,,2019-11-23 18:00:00
2019-11-23 18:00:00,2108.064,,,,,2019-11-23 19:00:00
2019-11-23 19:00:00,2093.587,,,,,2019-11-23 20:00:00
2019-11-23 20:00:00,2083.998,,,,,2019-11-23 21:00:00
2019-11-23 21:00:00,2143.533,,,,,2019-11-23 22:00:00
2019-11-23 22:00:00,2178.087,,,,,2019-11-23 23:00:00
2019-11-23 23:00:00,2158.574,,,,,2019-11-24 00:00:00
2019-11-24 00:00:00,2125.174,,,,,2019-11-24 01:00:00
2019-11-24 01:00:00,2069.565,,,,,2019-11-24 02:00:00
2019-11-24 02:00:00,2011.77,,,,,2019-11-24 03:00:00
2019-11-24 03:00:00,1966.087,,,,,2019-11-24 04:00:00
2019-11-24 04:00:00,1945.003,,,,,2019-11-24 05:00:00
2019-11-24 05:00:00,1953.194,,,,,2019-11-24 06:00:00
2019-11-24 06:00:00,1879.643,,,,,2019-11-24 07:00:00
2019-11-24 07:00:00,1804.253,,,,,2019-11-24 08:00:00
2019-11-24 08:00:00,1794.622,,,,,2019-11-24 09:00:00
2019-11-24 09:00:00,1690.588,,,,,2019-11-24 10:00:00
2019-11-24 10:00:00,1577.091,,,,,2019-11-24 11:00:00
2019-11-24 11:00:00,1367.099,,,,,2019-11-24 12:00:00
2019-11-24 12:00:00,1196.776,,,,,2019-11-24 13:00:00
2019-11-24 13:00:00,1025.063,,,,,2019-11-24 14:00:00
2019-11-24 14:00:00,964.127,,,,,2019-11-24 15:00:00
2019-11-24 15:00:00,1014.151,,,,,2019-11-24 16:00:00
2019-11-24 16:00:00,1055.729,,,,,2019-11-24 17:00:00
2019-11-24 17:00:00,1048.906,,,,,2019-11-24 18:00:00
2019-11-24 18:00:00,1008.141,,,,,2019-11-24 19:00:00
2019-11-24 19:00:00,914.691,,,,,2019-11-24 20:00:00
2019-11-24 20:00:00,783.892,,,,,2019-11-24 21:00:00
2019-11-24 21:00:00,683.738,,,,,2019-11-24 22:00:00
2019-11-24 22:00:00,631.315,,,,,2019-11-24 23:00:00
2019-11-24 23:00:00,578.853,,,,,2019-11-25 00:00:00
2019-11-25 00:00:00,566.396,,,,,2019-11-25 01:00:00
2019-11-25 01:00:00,588.831,,,,,2019-11-25 02:00:00
2019-11-25 02:00:00,631.548,,,,,2019-11-25 03:00:00
2019-11-25 03:00:00,686.024,,,,,2019-11-25 04:00:00
2019-11-25 04:00:00,739.358,,,,,2019-11-25 05:00:00
2019-11-25 05:00:00,790.917,,,,,2019-11-25 06:00:00
2019-11-25 06:00:00,859.672,,,,,2019-11-25 07:00:00
2019-11-25 07:00:00,965.188,,,,,2019-11-25 08:00:00
2019-11-25 08:00:00,1130.762,,,,,2019-11-25 09:00:00
2019-11-25 09:00:00,1305.69,,,,,2019-11-25 10:00:00
2019-11-25 10:00:00,1543.658,,,,,2019-11-25 11:00:00
2019-11-25 11:00:00,1652.643,,,,,2019-11-25 12:00:00
2019-11-25 12:00:00,1644.738,,,,,2019-11-25 13:00:00
2019-11-25 13:00:00,1656.851,,,,,2019-11-25 14:00:00
2019-11-25 14:00:00,1555.374,,,,,2019-11-25 15:00:00
2019-11-25 15:00:00,1479.439,,,,,2019-11-25 16:00:00
2019-11-25 16:00:00,1414.487,,,,,2019-11-25 17:00:00
2019-11-25 17:00:00,1378.207,,,,,2019-11-25 18:00:00
2019-11-25 18:00:00,1350.369,,,,,2019-11-25 19:00:00
2019-11-25 19:00:00,1347.854,,,,,2019-11-25 20:00:00
2019-11-25 20:00:00,1348.912,,,,,2019-11-25 21:00:00
2019-11-25 21:00:00,1450.888,,,,,2019-11-25 22:00:00
2019-11-25 22:00:00,1558.377,,,,,2019-11-25 23:00:00
2019-11-25 23:00:00,1588.585,,,,,2019-11-26 00:00:00
2019-11-26 00:00:00,1644.662,,,,,2019-11-26 01:00:00
2019-11-26 01:00:00,1662.248,,,,,2019-11-26 02:00:00
2019-11-26 02:00:00,1609.602,,,,,2019-11-26 03:00:00
2019-11-26 03:00:00,1573.154,,,,,2019-11-26 04:00:00
2019-11-26 04:00:00,1588.845,,,,,2019-11-26 05:00:00
2019-11-26 05:00:00,1604.064,,,,,2019-11-26 06:00:00
2019-11-26 06:00:00,1643.079,,,,,2019-11-26 07:00:00
2019-11-26 07:00:00,1704.009,,,,,2019-11-26 08:00:00
2019-11-26 08:00:00,1812.737,,,,,2019-11-26 09:00:00
2019-11-26 09:00:00,1763.211,,,,,2019-11-26 10:00:00
2019-11-26 10:00:00,1687.14,,,,,2019-11-26 11:00:00
2019-11-26 11:00:00,1626.769,,,,,2019-11-26 12:00:00
2019-11-26 12:00:00,1563.454,,,,,2019-11-26 13:00:00
2019-11-26 13:00:00,1525.568,,,,,2019-11-26 14:00:00
2019-11-26 14:00:00,1476.924,,,,,2019-11-26 15:00:00
2019-11-26 15:00:00,1464.02,,,,,2019-11-26 16:00:00
2019-11-26 16:00:00,1456.432,,,,,2019-11-26 17:00:00
2019-11-26 17:00:00,1442.059,,,,,2019-11-26 18:00:00
2019-11-26 18:00:00,1374.318,,,,,2019-11-26 19:00:00
2019-11-26 19:00:00,1306.554,,,,,2019-11-26 20:00:00
2019-11-26 20:00:00,1266.741,,,,,2019-11-26 21:00:00
2019-11-26 21:00:00,1235.191,,,,,2019-11-26 22:00:00
2019-11-26 22:00:00,1220.847,,,,,2019-11-26 23:00:00
2019-11-26 23:00:00,1203.666,,,,,2019-11-27 00:00:00
2019-11-27 00:00:00,1148.747,,,,,2019-11-27 01:00:00
2019-11-27 01:00:00,1040.381,,,,,2019-11-27 02:00:00
2019-11-27 02:00:00,869.691,,,,,2019-11-27 03:00:00
2019-11-27 03:00:00,680.03,,,,,2019-11-27 04:00:00
2019-11-27 04:00:00,526.074,,,,,2019-11-27 05:00:00
2019-11-27 05:00:00,448.708,,,,,2019-11-27 06:00:00
2019-11-27 06:00:00,352.337,,,,,2019-11-27 07:00:00
2019-11-27 07:00:00,249.648,,,,,2019-11-27 08:00:00
2019-11-27 08:00:00,137.243,,,,,2019-11-27 09:00:00
2019-11-27 09:00:00,88.211,,,,,2019-11-27 10:00:00
2019-11-27 10:00:00,100.285,,,,,2019-11-27 11:00:00
2019-11-27 11:00:00,157.074,,,,,2019-11-27 12:00:00
2019-11-27 12:00:00,279.689,,,,,2019-11-27 13:00:00
2019-11-27 13:00:00,418.152,,,,,2019-11-27 14:00:00
2019-11-27 14:00:00,638.797,,,,,2019-11-27 15:00:00
2019-11-27 15:00:00,919.495,,,,,2019-11-27 16:00:00
2019-11-27 16:00:00,1183.887,,,,,2019-11-27 17:00:00
2019-11-27 17:00:00,1415.312,,,,,2019-11-27 18:00:00
2019-11-27 18:00:00,1592.184,,,,,2019-11-27 19:00:00
2019-11-27 19:00:00,1774.473,,,,,2019-11-27 20:00:00
2019-11-27 20:00:00,1885.52,,,,,2019-11-27 21:00:00
2019-11-27 21:00:00,1950.118,,,,,2019-11-27 22:00:00
2019-11-27 22:00:00,1945.256,,,,,2019-11-27 23:00:00
2019-11-27 23:00:00,2087.995,,,,,2019-11-28 00:00:00
2019-11-28 00:00:00,2165.806,,,,,2019-11-28 01:00:00
2019-11-28 01:00:00,2291.426,,,,,2019-11-28 02:00:00
2019-11-28 02:00:00,2368.501,,,,,2019-11-28 03:00:00
2019-11-28 03:00:00,2411.849,,,,,2019-11-28 04:00:00
2019-11-28 04:00:00,2428.115,,,,,2019-11-28 05:00:00
2019-11-28 05:00:00,2433.42,,,,,2019-11-28 06:00:00
2019-11-28 06:00:00,2438.048,,,,,2019-11-28 07:00:00
2019-11-28 07:00:00,2441.179,,,,,2019-11-28 08:00:00
2019-11-28 08:00:00,2436.207,,,,,2019-11-28 09:00:00
2019-11-28 09:00:00,2414.608,,,,,2019-11-28 10:00:00
2019-11-28 10:00:00,2388.729,,,,,2019-11-28 11:00:00
2019-11-28 11:00:00,2363.717,,,,,2019-11-28 12:00:00
2019-11-28 12:00:00,2333.842,,,,,2019-11-28 13:00:00
2019-11-28 13:00:00,2298.496,,,,,2019-11-28 14:00:00
2019-11-28 14:00:00,2268.457,,,,,2019-11-28 15:00:00
2019-11-28 15:00:00,2235.671,,,,,2019-11-28 16:00:00
2019-11-28 16:00:00,2237.164,,,,,2019-11-28 17:00:00
2019-11-28 17:00:00,2229.001,,,,,2019-11-28 18:00:00
2019-11-28 18:00:00,2201.398,,,,,2019-11-28 19:00:00
2019-11-28 19:00:00,2175.071,,,,,2019-11-28 20:00:00
2019-11-28 20:00:00,2142.716,,,,,2019-11-28 21:00:00
2019-11-28 21:00:00,2112.961,,,,,2019-11-28 22:00:00
2019-11-28 22:00:00,2080.846,,,,,2019-11-28 23:00:00
2019-11-28 23:00:00,2042.904,,,,,2019-11-29 00:00:00
2019-11-29 00:00:00,1994.639,,,,,2019-11-29 01:00:00
2019-11-29 01:00:00,1948.697,,,,,2019-11-29 02:00:00
2019-11-29 02:00:00,1910.398,,,,,2019-11-29 03:00:00
2019-11-29 03:00:00,1882.956,,,,,2019-11-29 04:00:00
2019-11-29 04:00:00,1870.514,,,,,2019-11-29 05:00:00
2019-11-29 05:00:00,1851.386,,,,,2019-11-29 06:00:00
2019-11-29 06:00:00,1805.269,,,,,2019-11-29 07:00:00
2019-11-29 07:00:00,1751.256,,,,,2019-11-29 08:00:00
2019-11-29 08:00:00,1673.829,,,,,2019-11-29 09:00:00
2019-11-29 09:00:00,1555.662,,,,,2019-11-29 10:00:00
2019-11-29 10:00:00,1394.597,,,,,2019-11-29 11:00:00
2019-11-29 11:00:00,1256.675,,,,,2019-11-29 12:00:00
2019-11-29 12:00:00,1210.511,,,,,2019-11-29 13:00:00
2019-11-29 13:00:00,1189.875,,,,,2019-11-29 14:00:00
2019-11-29 14:00:00,1207.146,,,,,2019-11-29 15:00:00
2019-11-29 15:00:00,1234.199,,,,,2019-11-29 16:00:00
2019-11-29 16:00:00,1189.845,,,,,2019-11-29 17:00:00
2019-11-29 17:00:00,1079.645,,,,,2019-11-29 18:00:00
2019-11-29 18:00:00,934.985,,,,,2019-11-29 19:00:00
2019-11-29 19:00:00,787.497,,,,,2019-11-29 20:00:00
2019-11-29 20:00:00,659.389,,,,,2019-11-29 21:00:00
2019-11-29 21:00:00,557.446,,,,,2019-11-29 22:00:00
2019-11-29 22:00:00,458.716,,,,,2019-11-29 23:00:00
2019-11-29 23:00:00,389.515,,,,,2019-11-30 00:00:00
2019-11-30 00:00:00,360.018,,,,,2019-11-30 01:00:00
2019-11-30 01:00:00,361.092,,,,,2019-11-30 02:00:00
2019-11-30 02:00:00,375.751,,,,,2019-11-30 03:00:00
2019-11-30 03:00:00,360.067,,,,,2019-11-30 04:00:00
2019-11-30 04:00:00,332.169,,,,,2019-11-30 05:00:00
2019-11-30 05:00:00,288.426,,,,,2019-11-30 06:00:00
2019-11-30 06:00:00,239.194,,,,,2019-11-30 07:00:00
2019-11-30 07:00:00,188.216,,,,,2019-11-30 08:00:00
2019-11-30 08:00:00,145.142,,,,,2019-11-30 09:00:00
2019-11-30 09:00:00,114.116,,,,,2019-11-30 10:00:00
2019-11-30 10:00:00,93.013,,,,,2019-11-30 11:00:00
2019-11-30 11:00:00,83.004,,,,,2019-11-30 12:00:00
2019-11-30 12:00:00,92.964,,,,,2019-11-30 13:00:00
2019-11-30 13:00:00,110.314,,,,,2019-11-30 14:00:00
2019-11-30 14:00:00,121.767,,,,,2019-11-30 15:00:00
2019-11-30 15:00:00,131.155,,,,,2019-11-30 16:00:00
2019-11-30 16:00:00,149.478,,,,,2019-11-30 17:00:00
2019-11-30 17:00:00,182.866,,,,,2019-11-30 18:00:00
2019-11-30 18:00:00,204.688,,,,,2019-11-30 19:00:00
2019-11-30 19:00:00,195.281,,,,,2019-11-30 20:00:00
2019-11-30 20:00:00,190.656,,,,,2019-11-30 21:00:00
2019-11-30 21:00:00,208.258,,,,,2019-11-30 22:00:00
2019-11-30 22:00:00,265.814,,,,,2019-11-30 23:00:00
2019-11-30 23:00:00,364.686,,,,,2019-12-01 00:00:00
2019-12-01 00:00:00,421.834,,,,,2019-12-01 01:00:00
2019-12-01 01:00:00,495.302,,,,,2019-12-01 02:00:00
2019-12-01 02:00:00,659.364,,,,,2019-12-01 03:00:00
2019-12-01 03:00:00,789.25,,,,,2019-12-01 04:00:00
2019-12-01 04:00:00,935.666,,,,,2019-12-01 05:00:00
2019-12-01 05:00:00,1079.709,,,,,2019-12-01 06:00:00
2019-12-01 06:00:00,1194.493,,,,,2019-12-01 07:00:00
2019-12-01 07:00:00,1330.375,,,,,2019-12-01 08:00:00
2019-12-01 08:00:00,1362.408,,,,,2019-12-01 09:00:00
2019-12-01 09:00:00,1246.589,,,,,2019-12-01 10:00:00
2019-12-01 10:00:00,1235.093,,,,,2019-12-01 11:00:00
2019-12-01 11:00:00,1337.601,,,,,2019-12-01 12:00:00
2019-12-01 12:00:00,1405.218,,,,,2019-12-01 13:00:00
2019-12-01 13:00:00,1531.937,,,,,2019-12-01 14:00:00
2019-12-01 14:00:00,1670.461,,,,,2019-12-01 15:00:00
2019-12-01 15:00:00,1788.294,,,,,2019-12-01 16:00:00
2019-12-01 16:00:00,1893.415,,,,,2019-12-01 17:00:00
2019-12-01 17:00:00,1930.459,,,,,2019-12-01 18:00:00
2019-12-01 18:00:00,1947.922,,,,,2019-12-01 19:00:00
2019-12-01 19:00:00,1943.212,,,,,2019-12-01 20:00:00
2019-12-01 20:00:00,1925.08,,,,,2019-12-01 21:00:00
2019-12-01 21:00:00,1874.609,,,,,2019-12-01 22:00:00
2019-12-01 22:00:00,1862.4,,,,,2019-12-01 23:00:00
2019-12-01 23:00:00,1811.11,,,,,2019-12-02 00:00:00
2019-12-02 00:00:00,1738.094,,,,,2019-12-02 01:00:00
2019-12-02 01:00:00,1746.387,,,,,2019-12-02 02:00:00
2019-12-02 02:00:00,1729.605,,,,,2019-12-02 03:00:00
2019-12-02 03:00:00,1742.52,,,,,2019-12-02 04:00:00
2019-12-02 04:00:00,1758.833,,,,,2019-12-02 05:00:00
2019-12-02 05:00:00,1756.536,,,,,2019-12-02 06:00:00
2019-12-02 06:00:00,1708.262,,,,,2019-12-02 07:00:00
2019-12-02 07:00:00,1610.221,,,,,2019-12-02 08:00:00
2019-12-02 08:00:00,1538.344,,,,,2019-12-02 09:00:00
2019-12-02 09:00:00,1464.042,,,,,2019-12-02 10:00:00
2019-12-02 10:00:00,1346.087,,,,,2019-12-02 11:00:00
2019-12-02 11:00:00,1289.339,,,,,2019-12-02 12:00:00
2019-12-02 12:00:00,1352.567,,,,,2019-12-02 13:00:00
2019-12-02 13:00:00,1498.699,,,,,2019-12-02 14:00:00
2019-12-02 14:00:00,1604.001,,,,,2019-12-02 15:00:00
2019-12-02 15:00:00,1685.117,,,,,2019-12-02 16:00:00
2019-12-02 16:00:00,1708.063,,,,,2019-12-02 17:00:00
2019-12-02 17:00:00,1736.907,,,,,2019-12-02 18:00:00
2019-12-02 18:00:00,1750.801,,,,,2019-12-02 19:00:00
2019-12-02 19:00:00,1830.997,,,,,2019-12-02 20:00:00
2019-12-02 20:00:00,1878.739,,,,,2019-12-02 21:00:00
2019-12-02 21:00:00,1874.565,,,,,2019-12-02 22:00:00
2019-12-02 22:00:00,1843.861,,,,,2019-12-02 23:00:00
2019-12-02 23:00:00,1820.714,,,,,2019-12-03 00:00:00
2019-12-03 00:00:00,1816.348,,,,,2019-12-03 01:00:00
2019-12-03 01:00:00,1794.187,,,,,2019-12-03 02:00:00
2019-12-03 02:00:00,1817.029,,,,,2019-12-03 03:00:00
2019-12-03 03:00:00,1769.241,,,,,2019-12-03 04:00:00
2019-12-03 04:00:00,1710.539,,,,,2019-12-03 05:00:00
2019-12-03 05:00:00,1714.715,,,,,2019-12-03 06:00:00
2019-12-03 06:00:00,1670.388,,,,,2019-12-03 07:00:00
2019-12-03 07:00:00,1637.547,,,,,2019-12-03 08:00:00
2019-12-03 08:00:00,1643.709,,,,,2019-12-03 09:00:00
2019-12-03 09:00:00,1682.082,,,,,2019-12-03 10:00:00
2019-12-03 10:00:00,1751.28,,,,,2019-12-03 11:00:00
2019-12-03 11:00:00,1795.273,,,,,2019-12-03 12:00:00
2019-12-03 12:00:00,1764.553,,,,,2019-12-03 13:00:00
2019-12-03 13:00:00,1684.054,,,,,2019-12-03 14:00:00
2019-12-03 14:00:00,1588.581,,,,,2019-12-03 15:00:00
2019-12-03 15:00:00,1567.869,,,,,2019-12-03 16:00:00
2019-12-03 16:00:00,1620.162,,,,,2019-12-03 17:00:00
2019-12-03 17:00:00,1693.009,,,,,2019-12-03 18:00:00
2019-12-03 18:00:00,1769.511,,,,,2019-12-03 19:00:00
2019-12-03 19:00:00,1869.598,,,,,2019-12-03 20:00:00
2019-12-03 20:00:00,1970.535,,,,,2019-12-03 21:00:00
2019-12-03 21:00:00,2034.11,,,,,2019-12-03 22:00:00
2019-12-03 22:00:00,2051.213,,,,,2019-12-03 23:00:00
2019-12-03 23:00:00,2019.12,,,,,2019-12-04 00:00:00
2019-12-04 00:00:00,1980.543,,,,,2019-12-04 01:00:00
2019-12-04 01:00:00,1960.27,,,,,2019-12-04 02:00:00
2019-12-04 02:00:00,2023.352,,,,,2019-12-04 03:00:00
2019-12-04 03:00:00,2065.534,,,,,2019-12-04 04:00:00
2019-12-04 04:00:00,2181.013,,,,,2019-12-04 05:00:00
2019-12-04 05:00:00,2215.813,,,,,2019-12-04 06:00:00
2019-12-04 06:00:00,2264.992,,,,,2019-12-04 07:00:00
2019-12-04 07:00:00,2309.286,,,,,2019-12-04 08:00:00
2019-12-04 08:00:00,2341.541,,,,,2019-12-04 09:00:00
2019-12-04 09:00:00,2363.565,,,,,2019-12-04 10:00:00
2019-12-04 10:00:00,2378.992,,,,,2019-12-04 11:00:00
2019-12-04 11:00:00,2417.491,,,,,2019-12-04 12:00:00
2019-12-04 12:00:00,2415.194,,,,,2019-12-04 13:00:00
2019-12-04 13:00:00,2368.943,,,,,2019-12-04 14:00:00
2019-12-04 14:00:00,2279.079,,,,,2019-12-04 15:00:00
2019-12-04 15:00:00,2155.093,,,,,2019-12-04 16:00:00
2019-12-04 16:00:00,2109.376,,,,,2019-12-04 17:00:00
2019-12-04 17:00:00,2136.325,,,,,2019-12-04 18:00:00
2019-12-04 18:00:00,2149.632,,,,,2019-12-04 19:00:00
2019-12-04 19:00:00,2180.908,,,,,2019-12-04 20:00:00
2019-12-04 20:00:00,2212.689,,,,,2019-12-04 21:00:00
2019-12-04 21:00:00,2259.06,,,,,2019-12-04 22:00:00
2019-12-04 22:00:00,2284.989,,,,,2019-12-04 23:00:00
2019-12-04 23:00:00,2303.367,,,,,2019-12-05 00:00:00
2019-12-05 00:00:00,2331.486,,,,,2019-12-05 01:00:00
2019-12-05 01:00:00,2349.252,,,,,2019-12-05 02:00:00
2019-12-05 02:00:00,2358.12,,,,,2019-12-05 03:00:00
2019-12-05 03:00:00,2368.849,,,,,2019-12-05 04:00:00
2019-12-05 04:00:00,2364.963,,,,,2019-12-05 05:00:00
2019-12-05 05:00:00,2377.963,,,,,2019-12-05 06:00:00
2019-12-05 06:00:00,2399.185,,,,,2019-12-05 07:00:00
2019-12-05 07:00:00,2418.584,,,,,2019-12-05 08:00:00
2019-12-05 08:00:00,2402.789,,,,,2019-12-05 09:00:00
2019-12-05 09:00:00,2391.385,,,,,2019-12-05 10:00:00
2019-12-05 10:00:00,2420.482,,,,,2019-12-05 11:00:00
2019-12-05 11:00:00,2439.76,,,,,2019-12-05 12:00:00
2019-12-05 12:00:00,2448.953,,,,,2019-12-05 13:00:00
2019-12-05 13:00:00,2462.136,,,,,2019-12-05 14:00:00
2019-12-05 14:00:00,2471.006,,,,,2019-12-05 15:00:00
2019-12-05 15:00:00,2470.965,,,,,2019-12-05 16:00:00
2019-12-05 16:00:00,2470.288,,,,,2019-12-05 17:00:00
2019-12-05 17:00:00,2477.149,,,,,2019-12-05 18:00:00
2019-12-05 18:00:00,2478.315,,,,,2019-12-05 19:00:00
2019-12-05 19:00:00,2478.328,,,,,2019-12-05 20:00:00
2019-12-05 20:00:00,2467.903,,,,,2019-12-05 21:00:00
2019-12-05 21:00:00,2414.16,,,,,2019-12-05 22:00:00
2019-12-05 22:00:00,2263.978,,,,,2019-12-05 23:00:00
2019-12-05 23:00:00,2071.8,,,,,2019-12-06 00:00:00
2019-12-06 00:00:00,2080.667,,,,,2019-12-06 01:00:00
2019-12-06 01:00:00,2097.113,,,,,2019-12-06 02:00:00
2019-12-06 02:00:00,2106.395,,,,,2019-12-06 03:00:00
2019-12-06 03:00:00,2097.925,,,,,2019-12-06 04:00:00
2019-12-06 04:00:00,2100.812,,,,,2019-12-06 05:00:00
2019-12-06 05:00:00,2051.042,,,,,2019-12-06 06:00:00
2019-12-06 06:00:00,1986.098,,,,,2019-12-06 07:00:00
2019-12-06 07:00:00,2009.647,,,,,2019-12-06 08:00:00
2019-12-06 08:00:00,2027.951,,,,,2019-12-06 09:00:00
2019-12-06 09:00:00,1984.741,,,,,2019-12-06 10:00:00
2019-12-06 10:00:00,1993.863,,,,,2019-12-06 11:00:00
2019-12-06 11:00:00,1886.362,,,,,2019-12-06 12:00:00
2019-12-06 12:00:00,1773.081,,,,,2019-12-06 13:00:00
2019-12-06 13:00:00,1696.346,,,,,2019-12-06 14:00:00
2019-12-06 14:00:00,1588.829,,,,,2019-12-06 15:00:00
2019-12-06 15:00:00,1645.919,,,,,2019-12-06 16:00:00
2019-12-06 16:00:00,1735.551,,,,,2019-12-06 17:00:00
2019-12-06 17:00:00,1743.871,,,,,2019-12-06 18:00:00
2019-12-06 18:00:00,1658.005,,,,,2019-12-06 19:00:00
2019-12-06 19:00:00,1624.465,,,,,2019-12-06 20:00:00
2019-12-06 20:00:00,1701.441,,,,,2019-12-06 21:00:00
2019-12-06 21:00:00,1688.29,,,,,2019-12-06 22:00:00
2019-12-06 22:00:00,1518.101,,,,,2019-12-06 23:00:00
2019-12-06 23:00:00,1398.408,,,,,2019-12-07 00:00:00
2019-12-07 00:00:00,1465.231,,,,,2019-12-07 01:00:00
2019-12-07 01:00:00,1629.764,,,,,2019-12-07 02:00:00
2019-12-07 02:00:00,1572.604,,,,,2019-12-07 03:00:00
2019-12-07 03:00:00,1514.823,,,,,2019-12-07 04:00:00
2019-12-07 04:00:00,1379.534,,,,,2019-12-07 05:00:00
2019-12-07 05:00:00,1343.582,,,,,2019-12-07 06:00:00
2019-12-07 06:00:00,1165.76,,,,,2019-12-07 07:00:00
2019-12-07 07:00:00,1089.243,,,,,2019-12-07 08:00:00
2019-12-07 08:00:00,896.57,,,,,2019-12-07 09:00:00
2019-12-07 09:00:00,685.882,,,,,2019-12-07 10:00:00
2019-12-07 10:00:00,781.977,,,,,2019-12-07 11:00:00
2019-12-07 11:00:00,1129.363,,,,,2019-12-07 12:00:00
2019-12-07 12:00:00,1373.175,,,,,2019-12-07 13:00:00
2019-12-07 13:00:00,1705.483,,,,,2019-12-07 14:00:00
2019-12-07 14:00:00,2006.006,,,,,2019-12-07 15:00:00
2019-12-07 15:00:00,2180.925,,,,,2019-12-07 16:00:00
